縣市,縣市別代砠,鄉鎮市區,學校名稱,教學電腦數
花蓮縣,10015,卓溪鄉,卓溪國小,10
花蓮縣,10015,卓溪鄉,古風國小,9
花蓮縣,10015,卓溪鄉,太平國小,7
花蓮縣,10015,卓溪鄉,崙山國小,18
花蓮縣,10015,卓溪鄉,立山國小,11
花蓮縣,10015,吉安鄉,光華國小,35
花蓮縣,10015,吉安鄉,化仁國小,25
花蓮縣,10015,吉安鄉,北昌國小,42
花蓮縣,10015,吉安鄉,南華國小,18
花蓮縣,10015,吉安鄉,吉安國小,30
花蓮縣,10015,吉安鄉,太昌國小,58
花蓮縣,10015,吉安鄉,宜昌國小,28
花蓮縣,10015,吉安鄉,稻香國小,54
花蓮縣,10015,壽豐鄉,壽豐國小,25
花蓮縣,10015,壽豐鄉,平和國小,10
花蓮縣,10015,壽豐鄉,志學國小,37
花蓮縣,10015,壽豐鄉,月眉國小,12
花蓮縣,10015,壽豐鄉,水璉國小,9
花蓮縣,10015,壽豐鄉,溪口國小,12
花蓮縣,10015,壽豐鄉,豐山國小,10
花蓮縣,10015,壽豐鄉,豐裡國小,46
花蓮縣,10015,富里鄉,吳江國小,10
花蓮縣,10015,富里鄉,學田國小,17
花蓮縣,10015,富里鄉,富里國小,21
花蓮縣,10015,富里鄉,明里國小,9
花蓮縣,10015,富里鄉,東竹國小,23
花蓮縣,10015,富里鄉,東里國小,22
花蓮縣,10015,富里鄉,永豐國小,7
花蓮縣,10015,富里鄉,萬寧國小,11
花蓮縣,10015,新城鄉,北埔國小,32
花蓮縣,10015,新城鄉,嘉里國小,12
花蓮縣,10015,新城鄉,康樂國小,25
花蓮縣,10015,新城鄉,新城國小,32
花蓮縣,10015,玉里鎮,三民國小,13
花蓮縣,10015,玉里鎮,中城國小,30
花蓮縣,10015,玉里鎮,大禹國小,14
花蓮縣,10015,玉里鎮,德武國小,2
花蓮縣,10015,玉里鎮,春日國小,10
花蓮縣,10015,玉里鎮,松浦國小,12
花蓮縣,10015,玉里鎮,樂合國小,9
花蓮縣,10015,玉里鎮,源城國小,10
花蓮縣,10015,玉里鎮,玉里國小,23
花蓮縣,10015,玉里鎮,觀音國小,9
花蓮縣,10015,玉里鎮,長良國小,19
花蓮縣,10015,玉里鎮,高寮國小,9
花蓮縣,10015,瑞穗鄉,奇美國小,9
花蓮縣,10015,瑞穗鄉,富源國小,20
花蓮縣,10015,瑞穗鄉,瑞北國小,3
花蓮縣,10015,瑞穗鄉,瑞穗國小,19
花蓮縣,10015,瑞穗鄉,瑞美國小,9
花蓮縣,10015,瑞穗鄉,舞鶴國小,22
花蓮縣,10015,瑞穗鄉,鶴岡國小,14
花蓮縣,10015,秀林鄉,三棧國小,8
花蓮縣,10015,秀林鄉,佳民國小,14
花蓮縣,10015,秀林鄉,和平國小,28
花蓮縣,10015,秀林鄉,富世國小,20
花蓮縣,10015,秀林鄉,崇德國小,10
花蓮縣,10015,秀林鄉,文蘭國小,23
花蓮縣,10015,秀林鄉,景美國小,2
花蓮縣,10015,秀林鄉,水源國小,2
花蓮縣,10015,秀林鄉,秀林國小,9
花蓮縣,10015,秀林鄉,西寶國小,20
花蓮縣,10015,秀林鄉,銅蘭國小,15
花蓮縣,10015,秀林鄉,銅門國小,10
花蓮縣,10015,花蓮市,中原國小,29
花蓮縣,10015,花蓮市,中正國小,64
花蓮縣,10015,花蓮市,中華國小,52
花蓮縣,10015,花蓮市,信義國小,9
花蓮縣,10015,花蓮市,北濱國小,30
花蓮縣,10015,花蓮市,國福國小,6
花蓮縣,10015,花蓮市,復興國小,20
花蓮縣,10015,花蓮市,忠孝國小,28
花蓮縣,10015,花蓮市,明廉國小,32
花蓮縣,10015,花蓮市,明恥國小,32
花蓮縣,10015,花蓮市,明禮國小,26
花蓮縣,10015,花蓮市,明義國小,72
花蓮縣,10015,花蓮市,東華大學附小,44
花蓮縣,10015,花蓮市,鑄強國小,32
花蓮縣,10015,萬榮鄉,明利國小,14
花蓮縣,10015,萬榮鄉,紅葉國小,9
花蓮縣,10015,萬榮鄉,萬榮國小,11
花蓮縣,10015,萬榮鄉,西林國小,3
花蓮縣,10015,萬榮鄉,見晴國小,22
花蓮縣,10015,萬榮鄉,馬遠國小,22
花蓮縣,10015,豐濱鄉,新社國小,12
花蓮縣,10015,豐濱鄉,港口國小,23
花蓮縣,10015,豐濱鄉,豐濱國小,3
花蓮縣,10015,豐濱鄉,靜浦國小,16
花蓮縣,10015,鳳林鎮,北林國小,12
花蓮縣,10015,鳳林鎮,大榮國小,9
花蓮縣,10015,鳳林鎮,林榮國小,14
花蓮縣,10015,鳳林鎮,長橋國小,40
花蓮縣,10015,鳳林鎮,鳳仁國小,27
花蓮縣,10015,鳳林鎮,鳳林國小,29
苗栗縣,10005,三灣鄉,三灣國中,15
苗栗縣,10005,三義鄉,三義高中附設國中部,53
苗栗縣,10005,公館鄉,公館國中,48
苗栗縣,10005,公館鄉,鶴岡國中,11
苗栗縣,10005,卓蘭鎮,卓蘭實驗高中,70
苗栗縣,10005,南庄鄉,南庄國中,67
苗栗縣,10005,大湖鄉,南湖國中,30
苗栗縣,10005,大湖鄉,大湖國中,34
苗栗縣,10005,後龍鎮,後龍國中,30
苗栗縣,10005,後龍鎮,維真國中,33
苗栗縣,10005,泰安鄉,泰安國中(小),14
苗栗縣,10005,獅潭鄉,獅潭國中,9
苗栗縣,10005,竹南鎮,大同高中附設國中部,72
苗栗縣,10005,竹南鎮,照南國中,36
苗栗縣,10005,竹南鎮,竹南國中,73
苗栗縣,10005,苑裡鎮,致民國中,51
苗栗縣,10005,苑裡鎮,苑裡高中,70
苗栗縣,10005,苗栗市,大倫國中,35
苗栗縣,10005,苗栗市,明仁國中,154
苗栗縣,10005,苗栗市,苗栗國中,29
苗栗縣,10005,西湖鄉,西湖國中,38
苗栗縣,10005,通霄鎮,南和國中,8
苗栗縣,10005,通霄鎮,啟新國中,4
苗栗縣,10005,通霄鎮,烏眉國中,38
苗栗縣,10005,通霄鎮,通霄國中,90
苗栗縣,10005,造橋鄉,大西國中,27
苗栗縣,10005,造橋鄉,造橋國中,34
苗栗縣,10005,銅鑼鄉,文林國中,32
苗栗縣,10005,銅鑼鄉,文林國中文隆分部,27
苗栗縣,10005,頭份市,建國國中,53
苗栗縣,10005,頭份市,建國國中慈輝分校,19
苗栗縣,10005,頭份市,文英國中,32
苗栗縣,10005,頭份市,興華高中,163
苗栗縣,10005,頭份市,頭份國中,38
苗栗縣,10005,頭屋鄉,頭屋國中,24
苗栗縣,10005,三灣鄉,三灣國小,15
苗栗縣,10005,三灣鄉,錦水國小大坪分校,9
苗栗縣,10005,三義鄉,僑成國小,24
苗栗縣,10005,三義鄉,建中國小,55
苗栗縣,10005,三義鄉,育英國小,15
苗栗縣,10005,三義鄉,育英國小龍騰分校,14
苗栗縣,10005,三義鄉,鯉魚國小,17
苗栗縣,10005,公館鄉,五穀國小,22
苗栗縣,10005,公館鄉,仁愛國小,50
苗栗縣,10005,公館鄉,公館國小,60
苗栗縣,10005,公館鄉,南河國小,10
苗栗縣,10005,公館鄉,福基國小,32
苗栗縣,10005,公館鄉,開礦國小,28
苗栗縣,10005,公館鄉,鶴岡國小,48
苗栗縣,10005,卓蘭鎮,內灣國小,10
苗栗縣,10005,卓蘭鎮,卓蘭國小,53
苗栗縣,10005,卓蘭鎮,坪林國小,12
苗栗縣,10005,卓蘭鎮,景山國小,9
苗栗縣,10005,卓蘭鎮,豐田國小,29
苗栗縣,10005,卓蘭鎮,雙連國小,10
苗栗縣,10005,南庄鄉,南埔國小,11
苗栗縣,10005,南庄鄉,南庄國小,24
苗栗縣,10005,南庄鄉,東河國小,13
苗栗縣,10005,南庄鄉,田美國小,24
苗栗縣,10005,南庄鄉,蓬萊國小,14
苗栗縣,10005,大湖鄉,南湖國小,12
苗栗縣,10005,大湖鄉,大南國小,10
苗栗縣,10005,大湖鄉,大湖國小,60
苗栗縣,10005,大湖鄉,新開國小,18
苗栗縣,10005,大湖鄉,東興國小,18
苗栗縣,10005,大湖鄉,栗林國小,11
苗栗縣,10005,大湖鄉,武榮國小,10
苗栗縣,10005,大湖鄉,華興國小,19
苗栗縣,10005,後龍鎮,中和國小,29
苗栗縣,10005,後龍鎮,同光國小,20
苗栗縣,10005,後龍鎮,外埔國小,20
苗栗縣,10005,後龍鎮,大山國小,18
苗栗縣,10005,後龍鎮,後龍國小,33
苗栗縣,10005,後龍鎮,成功國小,37
苗栗縣,10005,後龍鎮,新港國(中)小,88
苗栗縣,10005,後龍鎮,海寶國小,11
苗栗縣,10005,後龍鎮,溪洲國小,24
苗栗縣,10005,後龍鎮,龍坑國小,13
苗栗縣,10005,泰安鄉,士林國小,9
苗栗縣,10005,泰安鄉,梅園國小,22
苗栗縣,10005,泰安鄉,汶水國小,16
苗栗縣,10005,泰安鄉,泰安國(中)小,2
苗栗縣,10005,泰安鄉,泰興國小,17
苗栗縣,10005,泰安鄉,清安國小,16
苗栗縣,10005,泰安鄉,象鼻國小,21
苗栗縣,10005,獅潭鄉,永興國小,28
苗栗縣,10005,獅潭鄉,獅潭國小,34
苗栗縣,10005,獅潭鄉,豐林國小,15
苗栗縣,10005,竹南鎮,大埔國小,24
苗栗縣,10005,竹南鎮,尖山國小,35
苗栗縣,10005,竹南鎮,山佳國小,55
苗栗縣,10005,竹南鎮,新南國小,46
苗栗縣,10005,竹南鎮,海口國小,55
苗栗縣,10005,竹南鎮,照南國小,99
苗栗縣,10005,竹南鎮,竹南國小,90
苗栗縣,10005,竹南鎮,竹興國小,35
苗栗縣,10005,竹南鎮,頂埔國小,26
苗栗縣,10005,苑裡鎮,中山國小,61
苗栗縣,10005,苑裡鎮,中正國小,30
苗栗縣,10005,苑裡鎮,客庄國小,74
苗栗縣,10005,苑裡鎮,山腳國小,25
苗栗縣,10005,苑裡鎮,文苑國小,19
苗栗縣,10005,苑裡鎮,林森國小,21
苗栗縣,10005,苑裡鎮,苑裡國小,26
苗栗縣,10005,苑裡鎮,蕉埔國小,9
苗栗縣,10005,苑裡鎮,藍田國小,31
苗栗縣,10005,苗栗市,僑育國小,31
苗栗縣,10005,苗栗市,啟文國小,27
苗栗縣,10005,苗栗市,大同國小,39
苗栗縣,10005,苗栗市,建功國小,128
苗栗縣,10005,苗栗市,文山國小,52
苗栗縣,10005,苗栗市,文華國小,45
苗栗縣,10005,苗栗市,新英國小,9
苗栗縣,10005,苗栗市,福星國小,47
苗栗縣,10005,西湖鄉,五湖國小,11
苗栗縣,10005,西湖鄉,僑文國小,14
苗栗縣,10005,西湖鄉,西湖國小,38
苗栗縣,10005,西湖鄉,西湖國小瑞湖分校,10
苗栗縣,10005,通霄鎮,五福國小,12
苗栗縣,10005,通霄鎮,南和國小,7
苗栗縣,10005,通霄鎮,啟明國小,28
苗栗縣,10005,通霄鎮,圳頭國小,13
苗栗縣,10005,通霄鎮,坪頂國小,28
苗栗縣,10005,通霄鎮,城中國小,23
苗栗縣,10005,通霄鎮,新埔國小,19
苗栗縣,10005,通霄鎮,烏眉國小,30
苗栗縣,10005,通霄鎮,烏眉國小楓樹分校,25
苗栗縣,10005,通霄鎮,福興武術國(中)小,30
苗栗縣,10005,通霄鎮,通霄國小,46
苗栗縣,10005,造橋鄉,僑樂國小,10
苗栗縣,10005,造橋鄉,談文國小,18
苗栗縣,10005,造橋鄉,造橋國小,29
苗栗縣,10005,造橋鄉,錦水國小,26
苗栗縣,10005,造橋鄉,龍昇國小,11
苗栗縣,10005,銅鑼鄉,中興國小,25
苗栗縣,10005,銅鑼鄉,九湖國小,10
苗栗縣,10005,銅鑼鄉,文峰國小,15
苗栗縣,10005,銅鑼鄉,新隆國小,10
苗栗縣,10005,銅鑼鄉,興隆國小,11
苗栗縣,10005,銅鑼鄉,銅鑼國小,29
苗栗縣,10005,頭份市,信德國小,27
苗栗縣,10005,頭份市,信義國小,26
苗栗縣,10005,頭份市,僑善國小,41
苗栗縣,10005,頭份市,六合國小,31
苗栗縣,10005,頭份市,后庄國小,27
苗栗縣,10005,頭份市,建國國小,112
苗栗縣,10005,頭份市,斗煥國小,28
苗栗縣,10005,頭份市,新興國小,19
苗栗縣,10005,頭份市,永貞國小,20
苗栗縣,10005,頭份市,蟠桃國小,29
苗栗縣,10005,頭份市,頭份國小,59
苗栗縣,10005,頭屋鄉,明德國小,18
苗栗縣,10005,頭屋鄉,頭屋國小,29
連江縣,09007,北竿鄉,中山國中,28
連江縣,09007,南竿鄉,中正國中(小),4
連江縣,09007,南竿鄉,介壽國中(小),8
連江縣,09007,東引鄉,東引國中(小),4
連江縣,09007,莒光鄉,敬恆國中(小),5
連江縣,09007,北竿鄉,塘岐國小,9
連江縣,09007,北竿鄉,板里國小,42
連江縣,09007,南竿鄉,中正國(中)小,7
連江縣,09007,南竿鄉,仁愛國小,11
連江縣,09007,南竿鄉,介壽國(中)小,13
連江縣,09007,東引鄉,東引國(中)小,8
連江縣,09007,莒光鄉,敬恆國(中)小,18
連江縣,09007,莒光鄉,東莒國小,15
金門縣,09020,烈嶼鄉,烈嶼國中,46
金門縣,09020,金城鎮,金城國中,37
金門縣,09020,金寧鄉,金寧國中(小),13
金門縣,09020,金沙鎮,金沙國中,59
金門縣,09020,金湖鎮,金湖國中,54
金門縣,09020,烈嶼鄉,上岐國小,24
金門縣,09020,烈嶼鄉,卓環國小,26
金門縣,09020,烈嶼鄉,西口國小,10
金門縣,09020,金城鎮,中正國小,65
金門縣,09020,金城鎮,古城國小,25
金門縣,09020,金城鎮,賢庵國小,33
金門縣,09020,金城鎮,賢庵國小垵湖分校,18
金門縣,09020,金寧鄉,古寧國小,41
金門縣,09020,金寧鄉,湖埔國小,28
金門縣,09020,金寧鄉,金寧國(中)小,4
金門縣,09020,金寧鄉,金鼎國小,39
金門縣,09020,金沙鎮,何浦國小,57
金門縣,09020,金沙鎮,安瀾國小,33
金門縣,09020,金沙鎮,述美國小,38
金門縣,09020,金沙鎮,金沙國小,47
金門縣,09020,金湖鎮,多年國小,10
金門縣,09020,金湖鎮,柏村國小,67
金門縣,09020,金湖鎮,正義國小,4
金門縣,09020,金湖鎮,金湖國小,183
金門縣,09020,金湖鎮,開瑄國小,47
雲林縣,10009,二崙鄉,二崙國中,63
雲林縣,10009,元長鄉,元長國中,60
雲林縣,10009,北港鎮,北港國中,31
雲林縣,10009,北港鎮,建國國中,98
雲林縣,10009,口湖鄉,口湖國中,25
雲林縣,10009,口湖鄉,宜梧國中,19
雲林縣,10009,古坑鄉,古坑國中,4
雲林縣,10009,古坑鄉,古坑華德福實驗高級中學(國中),26
雲林縣,10009,古坑鄉,東和國中,30
雲林縣,10009,四湖鄉,四湖國中,35
雲林縣,10009,四湖鄉,飛沙國中,30
雲林縣,10009,土庫鎮,土庫國中,32
雲林縣,10009,土庫鎮,馬光國中,30
雲林縣,10009,大埤鄉,大埤國中,31
雲林縣,10009,崙背鄉,崙背國中,12
雲林縣,10009,斗六市,斗六國中,71
雲林縣,10009,斗六市,石榴國中,35
雲林縣,10009,斗六市,雲林國中,150
雲林縣,10009,斗南鎮,斗南高中,156
雲林縣,10009,斗南鎮,東明國中,8
雲林縣,10009,東勢鄉,東勢國中,2
雲林縣,10009,林內鄉,林內國中,17
雲林縣,10009,水林鄉,水林國中,30
雲林縣,10009,水林鄉,蔦松國中,1
雲林縣,10009,臺西鄉,台西國中,36
雲林縣,10009,莿桐鄉,莿桐國中,8
雲林縣,10009,虎尾鎮,崇德國中,80
雲林縣,10009,虎尾鎮,東仁國中,42
雲林縣,10009,虎尾鎮,虎尾國中,33
雲林縣,10009,褒忠鄉,褒忠國中,29
雲林縣,10009,西螺鎮,西螺國中,5
雲林縣,10009,麥寮鄉,麥寮高中,16
雲林縣,10009,二崙鄉,三和國小,12
雲林縣,10009,二崙鄉,二崙國小,31
雲林縣,10009,二崙鄉,來惠國小,13
雲林縣,10009,二崙鄉,大同國小,14
雲林縣,10009,二崙鄉,旭光國小,20
雲林縣,10009,二崙鄉,永定國小,34
雲林縣,10009,二崙鄉,油車國小,29
雲林縣,10009,二崙鄉,義賢國小,46
雲林縣,10009,元長鄉,仁德國小,23
雲林縣,10009,元長鄉,仁愛國小,18
雲林縣,10009,元長鄉,信義國小,10
雲林縣,10009,元長鄉,元長國小,66
雲林縣,10009,元長鄉,和平國小,19
雲林縣,10009,元長鄉,客厝國小,53
雲林縣,10009,元長鄉,山內國小,17
雲林縣,10009,元長鄉,忠孝國小,19
雲林縣,10009,元長鄉,新生國小,24
雲林縣,10009,元長鄉,新生國小鹿北分班,4
雲林縣,10009,北港鎮,僑美國小,24
雲林縣,10009,北港鎮,北辰國小,65
雲林縣,10009,北港鎮,南陽國小,67
雲林縣,10009,北港鎮,好收國小,23
雲林縣,10009,北港鎮,朝陽國小,14
雲林縣,10009,北港鎮,東榮國小,9
雲林縣,10009,北港鎮,育英國小,24
雲林縣,10009,北港鎮,辰光國小,28
雲林縣,10009,口湖鄉,下崙國小,51
雲林縣,10009,口湖鄉,口湖國小,32
雲林縣,10009,口湖鄉,口湖國小青蚶分校,7
雲林縣,10009,口湖鄉,崇文國小,10
雲林縣,10009,口湖鄉,成龍國小,10
雲林縣,10009,口湖鄉,文光國小,21
雲林縣,10009,口湖鄉,文光國小湖口分校,9
雲林縣,10009,口湖鄉,臺興國小,30
雲林縣,10009,口湖鄉,興南國小,12
雲林縣,10009,口湖鄉,過港分校,8
雲林縣,10009,口湖鄉,金湖國小,12
雲林縣,10009,口湖鄉,頂湖國小,10
雲林縣,10009,古坑鄉,古坑國小,28
雲林縣,10009,古坑鄉,山峰華德福實驗小學,29
雲林縣,10009,古坑鄉,新光國小,32
雲林縣,10009,古坑鄉,東和國小,29
雲林縣,10009,古坑鄉,桂林國小,28
雲林縣,10009,古坑鄉,棋山國小,16
雲林縣,10009,古坑鄉,樟湖國中小,20
雲林縣,10009,古坑鄉,水碓國小,37
雲林縣,10009,古坑鄉,永光國小,28
雲林縣,10009,古坑鄉,興昌國小,17
雲林縣,10009,古坑鄉,草嶺國小,6
雲林縣,10009,古坑鄉,華南國小,27
雲林縣,10009,古坑鄉,華山國小,20
雲林縣,10009,四湖鄉,三崙國小,18
雲林縣,10009,四湖鄉,內湖國小,19
雲林縣,10009,四湖鄉,南光國小,12
雲林縣,10009,四湖鄉,四湖國小,29
雲林縣,10009,四湖鄉,建華國小,4
雲林縣,10009,四湖鄉,建陽國小,32
雲林縣,10009,四湖鄉,明德國小,10
雲林縣,10009,四湖鄉,東光國小,11
雲林縣,10009,四湖鄉,林厝國小,20
雲林縣,10009,四湖鄉,飛沙國小,15
雲林縣,10009,四湖鄉,鹿場國小,17
雲林縣,10009,土庫鎮,土庫國小,86
雲林縣,10009,土庫鎮,土庫國小越港分校,5
雲林縣,10009,土庫鎮,埤腳國小,16
雲林縣,10009,土庫鎮,宏崙國小,13
雲林縣,10009,土庫鎮,後埔國小,31
雲林縣,10009,土庫鎮,新庄國小,14
雲林縣,10009,土庫鎮,秀潭國小,28
雲林縣,10009,土庫鎮,馬光國小,19
雲林縣,10009,大埤鄉,仁和國小,25
雲林縣,10009,大埤鄉,嘉興國小,36
雲林縣,10009,大埤鄉,大埤國小,27
雲林縣,10009,大埤鄉,聯美國小,12
雲林縣,10009,大埤鄉,舊庄國小,32
雲林縣,10009,崙背鄉,中和國小,26
雲林縣,10009,崙背鄉,大有國小,18
雲林縣,10009,崙背鄉,崙背國小,77
雲林縣,10009,崙背鄉,東興國小,20
雲林縣,10009,崙背鄉,豐榮國小,22
雲林縣,10009,崙背鄉,陽明國小,9
雲林縣,10009,斗六市,久安國小,18
雲林縣,10009,斗六市,保長國小,14
雲林縣,10009,斗六市,公誠國小,99
雲林縣,10009,斗六市,斗六國小,34
雲林縣,10009,斗六市,林頭國小,27
雲林縣,10009,斗六市,梅林國小,34
雲林縣,10009,斗六市,溝壩國小,27
雲林縣,10009,斗六市,溪洲國小,24
雲林縣,10009,斗六市,石榴國小,86
雲林縣,10009,斗六市,鎮南國小,30
雲林縣,10009,斗六市,鎮東國小,32
雲林縣,10009,斗六市,鎮西國小,32
雲林縣,10009,斗六市,雲林國小,38
雲林縣,10009,斗南鎮,僑真國小,137
雲林縣,10009,斗南鎮,大東國小,16
雲林縣,10009,斗南鎮,文安國小,30
雲林縣,10009,斗南鎮,斗南國小,47
雲林縣,10009,斗南鎮,石龜國小,30
雲林縣,10009,斗南鎮,重光國小,20
雲林縣,10009,東勢鄉,同安國小,36
雲林縣,10009,東勢鄉,安南國小,21
雲林縣,10009,東勢鄉,明倫國小,10
雲林縣,10009,東勢鄉,東勢國小,45
雲林縣,10009,東勢鄉,龍潭國小,14
雲林縣,10009,林內鄉,九芎國小,26
雲林縣,10009,林內鄉,成功國小,16
雲林縣,10009,林內鄉,林中國小,15
雲林縣,10009,林內鄉,林內國小,36
雲林縣,10009,林內鄉,民生國小,10
雲林縣,10009,林內鄉,重興國小,20
雲林縣,10009,水林鄉,中興國小,9
雲林縣,10009,水林鄉,和安國小,12
雲林縣,10009,水林鄉,大興國小,7
雲林縣,10009,水林鄉,宏仁國小,18
雲林縣,10009,水林鄉,尖山國小,9
雲林縣,10009,水林鄉,文正國小,25
雲林縣,10009,水林鄉,水燦林國小,29
雲林縣,10009,水林鄉,蔦松國小,18
雲林縣,10009,水林鄉,誠正國小,18
雲林縣,10009,臺西鄉,台西國小,22
雲林縣,10009,臺西鄉,台西國小五榔分校,1
雲林縣,10009,臺西鄉,尚德國小,18
雲林縣,10009,臺西鄉,崙豐國小,37
雲林縣,10009,臺西鄉,新興國小,40
雲林縣,10009,臺西鄉,泉州國小,34
雲林縣,10009,莿桐鄉,僑和國小,11
雲林縣,10009,莿桐鄉,六合國小,25
雲林縣,10009,莿桐鄉,大美國小,23
雲林縣,10009,莿桐鄉,育仁國小,24
雲林縣,10009,莿桐鄉,莿桐國小,30
雲林縣,10009,莿桐鄉,饒平國小,41
雲林縣,10009,虎尾鎮,中正國小,30
雲林縣,10009,虎尾鎮,中溪國小,28
雲林縣,10009,虎尾鎮,光復國小,16
雲林縣,10009,虎尾鎮,大屯國小,27
雲林縣,10009,虎尾鎮,大屯國小拯民分校,2
雲林縣,10009,虎尾鎮,安慶國小,5
雲林縣,10009,虎尾鎮,平和國小,48
雲林縣,10009,虎尾鎮,廉使國小,32
雲林縣,10009,虎尾鎮,惠來國小,35
雲林縣,10009,虎尾鎮,立仁國小,60
雲林縣,10009,虎尾鎮,虎尾國小,30
雲林縣,10009,褒忠鄉,復興國小,29
雲林縣,10009,褒忠鄉,潮厝華德福實驗小學,21
雲林縣,10009,褒忠鄉,褒忠國小,30
雲林縣,10009,褒忠鄉,龍巖國小,25
雲林縣,10009,西螺鎮,中山國小,45
雲林縣,10009,西螺鎮,吳厝國小,24
雲林縣,10009,西螺鎮,大新國小,19
雲林縣,10009,西螺鎮,安定國小,30
雲林縣,10009,西螺鎮,廣興國小,26
雲林縣,10009,西螺鎮,文昌國小,38
雲林縣,10009,西螺鎮,文興國小,26
雲林縣,10009,西螺鎮,文賢國小,16
雲林縣,10009,麥寮鄉,明禮國小,9
雲林縣,10009,麥寮鄉,橋頭國小,36
雲林縣,10009,麥寮鄉,橋頭國小許厝分校,21
雲林縣,10009,麥寮鄉,興華國小,2
雲林縣,10009,麥寮鄉,豐安國小,30
雲林縣,10009,麥寮鄉,麥寮國小,74
雲林縣,10009,麥寮鄉,麥寮國小楊厝分班,0
雲林縣,10009,麥寮鄉,麥寮國小海豐分校,16
高雄市,64000,三民區,三民國中,149
高雄市,64000,三民區,正興國中,88
高雄市,64000,三民區,民族國中,29
高雄市,64000,三民區,陽明國中,244
高雄市,64000,三民區,鼎金國中,43
高雄市,64000,仁武區,仁武高中,71
高雄市,64000,仁武區,大灣國中,64
高雄市,64000,內門區,內門國中,36
高雄市,64000,六龜區,六龜高中,46
高雄市,64000,六龜區,寶來國中,24
高雄市,64000,前金區,前金國中,11
高雄市,64000,前鎮區,光華國中,168
高雄市,64000,前鎮區,前鎮國中,64
高雄市,64000,前鎮區,獅甲國中,48
高雄市,64000,前鎮區,瑞祥高中,51
高雄市,64000,前鎮區,瑞豐國中,120
高雄市,64000,前鎮區,興仁國中,25
高雄市,64000,大寮區,中庄國中,32
高雄市,64000,大寮區,大寮國中,79
高雄市,64000,大寮區,潮寮國中,11
高雄市,64000,大樹區,大樹國中,103
高雄市,64000,大樹區,溪埔國中,32
高雄市,64000,大社區,大社國中,60
高雄市,64000,小港區,中山國中,77
高雄市,64000,小港區,小港國中,86
高雄市,64000,小港區,明義國中,72
高雄市,64000,小港區,餐旅國中,33
高雄市,64000,小港區,鳳林國中,17
高雄市,64000,岡山區,前峰國中,68
高雄市,64000,岡山區,嘉興國中,45
高雄市,64000,岡山區,岡山國中,91
高雄市,64000,左營區,大義國中,43
高雄市,64000,左營區,左營國中,73
高雄市,64000,左營區,文府國中,34
高雄市,64000,左營區,福山國中,106
高雄市,64000,左營區,立德國中,72
高雄市,64000,左營區,龍華國中,51
高雄市,64000,彌陀區,彌陀國中,32
高雄市,64000,新興區,新興高中,10
高雄市,64000,旗山區,圓富國中,26
高雄市,64000,旗山區,大洲國中,27
高雄市,64000,旗山區,旗山國中,48
高雄市,64000,旗津區,旗津國中,142
高雄市,64000,杉林區,杉林國中,59
高雄市,64000,林園區,中芸國中,48
高雄市,64000,林園區,林園高中,81
高雄市,64000,桃源區,桃源國中,22
高雄市,64000,梓官區,梓官國中,35
高雄市,64000,梓官區,蚵寮國中,28
高雄市,64000,楠梓區,中山大學附屬國光高中,41
高雄市,64000,楠梓區,右昌國中,71
高雄市,64000,楠梓區,國昌國中,82
高雄市,64000,楠梓區,後勁國中,93
高雄市,64000,楠梓區,楠梓國中,86
高雄市,64000,楠梓區,翠屏國中(小),31
高雄市,64000,橋頭區,橋頭國中,72
高雄市,64000,永安區,永安國中,73
高雄市,64000,湖內區,湖內國中,34
高雄市,64000,燕巢區,燕巢國中,64
高雄市,64000,田寮區,田寮國中,17
高雄市,64000,甲仙區,甲仙國中,30
高雄市,64000,美濃區,南隆國中,51
高雄市,64000,美濃區,美濃國中,53
高雄市,64000,美濃區,龍肚國中,24
高雄市,64000,苓雅區,中正高中,176
高雄市,64000,苓雅區,五福國中,104
高雄市,64000,苓雅區,大仁國中,31
高雄市,64000,苓雅區,苓雅國中,44
高雄市,64000,苓雅區,英明國中,95
高雄市,64000,苓雅區,高師附中附設國中部,7
高雄市,64000,茂林區,茂林國中,27
高雄市,64000,茄萣區,茄萣國中,106
高雄市,64000,路竹區,一甲國中,158
高雄市,64000,路竹區,路竹高中,19
高雄市,64000,那瑪夏區,三民國中,31
高雄市,64000,阿蓮區,阿蓮國中,30
高雄市,64000,鳥松區,文山高中,102
高雄市,64000,鳥松區,鳥松國中,29
高雄市,64000,鳳山區,中崙國中,68
高雄市,64000,鳳山區,五甲國中,102
高雄市,64000,鳳山區,忠孝國中,26
高雄市,64000,鳳山區,福誠高中,160
高雄市,64000,鳳山區,青年國中,216
高雄市,64000,鳳山區,鳳山國中,118
高雄市,64000,鳳山區,鳳甲國中,71
高雄市,64000,鳳山區,鳳翔國中,37
高雄市,64000,鳳山區,鳳西國中,243
高雄市,64000,鹽埕區,鹽埕國中,107
高雄市,64000,鼓山區,七賢國中,67
高雄市,64000,鼓山區,壽山國中,34
高雄市,64000,鼓山區,明華國中,100
高雄市,64000,鼓山區,鼓山高中,90
高雄市,64000,三民區,三民國小,84
高雄市,64000,三民區,光武國小,149
高雄市,64000,三民區,十全國小,90
高雄市,64000,三民區,博愛國小,102
高雄市,64000,三民區,愛國國小,59
高雄市,64000,三民區,東光國小,128
高雄市,64000,三民區,正興國小,61
高雄市,64000,三民區,民族國小,62
高雄市,64000,三民區,河堤國小,30
